anime_id,name,genre,type,episodes,rating,members
169,Coffy (1973),"Action, Horror, Mystery, Romance, Super Power, Supernatural, Vampire",TV,12,7.1,90713
342,Foxy Brown (1974),"Drama, Military, Sci-Fi, Space",TV,13,7.1,9704
174,I'm Gonna Git You Sucka (1988),"Action, Comedy, Ecchi, Martial Arts, School, Shounen, Super Power",TV,24,7.1,103449
5895,Untamed Heart (1993),"Historical, Magic",Movie,1,7.1,332
1128,Sugar & Spice (2001),"Comedy, Romance, Sci-Fi",TV,12,7.1,6249
4415,"Wedding Planner, The (2001)","Adventure, Fantasy",TV,13,7.1,34732
1028,"Legend of Rita, The (Stille nach dem Schuß, Die) (1999)","Fantasy, Magic",Movie,1,7.09,6042
33254,"With a Friend Like Harry... (Harry, un ami qui vous veut du bien) (2000)","Adventure, Fantasy, Historical, Shounen",OVA,2,7.08,9823
3620,Amazing Grace and Chuck (1987),"Comedy, Parody",Special,14,7.09,1952
1014,Amazon Women on the Moon (1987),"Comedy, Magic, Shoujo, Slice of Life",Special,2,7.09,3902
1311,Baby Boom (1987),"Comedy, Drama, Ecchi, Romance, Sci-Fi",Special,1,7.09,29986
4646,Back to the Beach (1987),"Action, Adventure, Mecha, Sci-Fi, Space",OVA,4,7.09,2843
5031,Barfly (1987),"Action, Adventure, Sci-Fi, Space",OVA,2,7.09,2155
933,Best Seller (1987),"Comedy, Magic, Supernatural",OVA,4,7.09,19555
32494,Beverly Hills Cop II (1987),"School, Shounen, Sports",TV,24,7.09,49219
7643,Beverly Hills Cop (1984),"Comedy, Kids, Slice of Life",TV,Unknown,7.09,1167
892,"Big Easy, The (1987)","Action, Adventure, Comedy, Fantasy, Sci-Fi, Shounen, Super Power",Movie,1,7.09,25740
899,Born in East L.A. (1987),"Adventure, Comedy, Fantasy, Sci-Fi, Shounen",Movie,1,7.09,55789
5072,"Brave Little Toaster, The (1987)","Action, Mecha, Romance, Sci-Fi, Space",Special,1,7.09,6311
13163,Can't Buy Me Love (1987),"Historical, Kids, Supernatural",TV,Unknown,7.09,6820
12225,Cherry 2000 (1987),"Comedy, Sci-Fi",Special,1,7.09,1205
2717,Cop (1988),"Action, Adventure, Drama, Sci-Fi, Space",TV,24,7.09,2072
21431,Eddie Murphy Raw (1987),"Drama, Mystery, Sci-Fi, Seinen",TV,13,7.09,159899
31368,Empire of the Sun (1987),Ecchi,Special,5,7.09,15055
32700,Ernest Goes to Camp (1987),Music,Music,1,7.09,1626
24261,"Evil Dead, The (1981)","Action, Adventure, Comedy, Fantasy, Shounen",OVA,1,7.09,20605
3807,Flowers in the Attic (1987),"Drama, Historical, Romance, Shoujo",TV,20,7.09,979
3811,"Fourth Protocol, The (1987)",Adventure,TV,39,7.09,736
10934,Gardens of Stone (1987),"Comedy, Ecchi, Romance, Shounen, Supernatural, Vampire",OVA,1,7.09,13397
598,"Glass Menagerie, The (1987)","Action, Drama, Mecha, Sci-Fi, Shounen",TV,13,7.09,5881
31670,Hiding Out (1987),"Adventure, Comedy, Mystery, Shounen",TV,13,7.09,1880
1457,Hollywood Shuffle (1987),"Action, Drama, Mecha, Music, Sci-Fi",OVA,15,7.09,7949
1573,Hope and Glory (1987),"Action, Comedy, Drama, Ecchi, Fantasy, Horror, Magic, Shounen",TV,51,7.09,5936
7593,Innerspace (1987),"Comedy, Ecchi, Harem, Romance, School, Seinen",TV,12,7.09,215361
4786,Ishtar (1987),"Comedy, Ecchi, School",OVA,1,7.09,8228
17635,Jaws: The Revenge (1987),Romance,Special,6,7.09,7452
10720,Leonard Part 6 (1987),Music,Music,1,7.09,1395
3653,Less Than Zero (1987),"Action, Mecha, Sci-Fi",TV,24,7.09,30225
1435,"Like Father, Like Son (1987)","Action, Adventure, Comedy, Mystery, Shounen",Movie,1,7.09,4969
3654,"Lost Boys, The (1987)","Comedy, Ecchi, Fantasy, Romance, School, Supernatural",TV,12,7.09,29401
4202,Made in Heaven (1987),"Mystery, Slice of Life, Supernatural",Special,2,7.09,1331
4051,Maid to Order (1987),"Action, Adventure, Comedy, Kids, Sci-Fi, Shounen",TV,51,7.09,913
621,Making Mr. Right (1987),"Action, Comedy, Horror, Mystery, Vampire",TV,12,7.09,11143
6884,Mannequin (1987),Fantasy,Special,2,7.09,34903
607,Masters of the Universe (1987),"Adventure, Comedy, Fantasy",TV,39,7.09,3847
3847,"Monster Squad, The (1987)",Fantasy,Movie,1,7.09,809
1104,My Demon Lover (1987),"Comedy, Ecchi, Mecha, Romance, Sci-Fi",TV,13,7.09,4865
5307,No Man's Land (1987),"Adventure, Comedy, Sci-Fi, Space",TV,26,7.09,17574
10821,Head Over Heels (2001),"Fantasy, Kids, Magic, Shoujo",Movie,1,7.09,2874
8348,Left Behind: The Movie (2000),"Mecha, Music",Music,7,7.09,13361
21781,Valentine (2001),"Romance, School, Shoujo",Special,1,7.09,6651
689,In the Mood For Love (Fa yeung nin wa) (2000),"Drama, Magic",Special,1,7.09,4385
28257,"Million Dollar Hotel, The (2001)","Comedy, Kids, Supernatural",Movie,1,7.1,560
311,Nico and Dani (Krámpack) (2000),"Drama, Romance, School, Shoujo, Sports",TV,26,7.08,3945
3829,Hannibal (2001),"Drama, Historical",Movie,1,7.08,3159
14913,Saving Silverman (Evil Woman) (2001),"Action, Shounen",TV,29,7.09,987
4535,Vatel (2000),"Romance, School, Shoujo Ai",ONA,7,7.08,43338
21729,Down to Earth (2001),"Action, Adventure, Demons, Game, Shounen",TV,33,7.08,5900
1049,Recess: School's Out (2001),"Drama, Fantasy, Kids, Music",Movie,1,7.08,6524
32240,Sweet November (2001),"Comedy, Ecchi, Military",Special,1,7.08,2188
3116,Company Man (2000),"Action, Kids, Shounen, Sports",TV,25,7.08,895
984,"Price of Milk, The (2000)","Adventure, Comedy, Fantasy, Sci-Fi, Shounen",OVA,2,7.08,21043
1631,Monkeybone (2001),"Mecha, Sci-Fi",Special,1,7.08,8630
31056,3000 Miles to Graceland (2001),"Comedy, Ecchi, Magic",Special,5,7.08,9949
30825,"Widow of St. Pierre, The (Veuve de Saint-Pierre, La) (2000)","Horror, Mystery, Supernatural",Special,1,7.08,2601
5534,"Mexican, The (2001)","Romance, Slice of Life",TV,164,7.08,296
4876,"Caveman's Valentine, The (2001)","Action, Adventure, Historical",Movie,1,7.08,1932
20045,Series 7: The Contenders (2001),"Action, Comedy, Harem, Mecha, Sci-Fi",OVA,1,7.08,27030
5039,15 Minutes (2001),"Action, Drama, Historical, Horror, Romance, Sci-Fi, Vampire",TV,12,7.08,52145
1438,Get Over It (2001),"Action, Adventure, Comedy, Shounen",Special,1,7.08,3006
2017,Long Night's Journey Into Day (2000),"Drama, Fantasy, Horror, Mystery",OVA,1,7.08,3552
20871,Avalon (1990),"Comedy, Fantasy, Shounen",Special,1,7.08,5123
162,Gray's Anatomy (1996),"Comedy, Fantasy, Kids, Romance, School, Shounen",TV,26,7.08,16047
21027,Of Mice and Men (1939),"Drama, Psychological, Thriller",Movie,1,7.08,1747
3751,Reform School Girls (1986),"Fantasy, Kids",Movie,1,7.08,926
8767,Tapeheads (1988),"Comedy, Romance, Sci-Fi, Shounen",Special,6,7.08,2233
30375,"Bishop's Wife, The (1947)","Music, School, Slice of Life",TV,12,7.08,21032
33033,Lilies of the Field (1963),"Music, School, Slice of Life",OVA,2,7.08,2447
1584,"Greatest Story Ever Told, The (1965)","Comedy, Military, Sci-Fi",OVA,2,7.08,1876
1568,Elmer Gantry (1960),"Comedy, Martial Arts, Romance",TV,22,7.08,31385
3419,Alfie (1966),"Comedy, Ecchi, Martial Arts, Romance",Special,2,7.08,7082
2491,"Fantasticks, The (1995)","Drama, Romance, Sports",Movie,1,7.08,1109
1925,I Know Where I'm Going! (1945),"Action, Adventure, Comedy, Drama, Romance, Sci-Fi",Movie,1,7.08,2553
1843,"Abominable Dr. Phibes, The (1971)","Drama, Military, Seinen",Special,1,7.08,1843
9331,Real Life (1979),"Action, Shounen, Supernatural",TV,13,7.08,89183
2706,Battle Beyond the Stars (1980),"Cars, Shounen, Sports",TV,51,7.07,2378
579,Double Impact (1991),"Comedy, Ecchi, Sci-Fi",TV,15,7.07,22292
11285,Fuzz (1972),"Action, Drama, School, Slice of Life",TV,8,7.07,198991
3407,Harley Davidson and the Marlboro Man (1991),"Action, Sci-Fi",TV,24,7.07,55444
31105,Losin' It (1983),"Action, Mecha, Sci-Fi",ONA,1,7.07,987
31196,Mermaids (1990),"Action, Game, Shounen",TV,26,7.07,3060
12255,Navy Seals (1990),"Comedy, Parody",Special,1,7.07,19277
8358,Manhunter (1986),"Comedy, Ecchi, Kids, School, Shounen, Slice of Life",Movie,1,7.07,1999
8360,Reversal of Fortune (1990),"Comedy, Ecchi, Kids, School, Shounen, Slice of Life",Movie,1,7.07,1346
10017,Death on the Nile (1978),"Adventure, Fantasy, Martial Arts, Sci-Fi, Shounen, Super Power",OVA,1,7.07,15280
127,Revenge of the Nerds (1984),"Action, Comedy, Fantasy, Mecha, Sci-Fi, Shounen",TV,24,7.07,14582
2165,Revenge of the Nerds II: Nerds in Paradise (1987),"Comedy, Fantasy, Horror",TV,100,7.07,1656
3579,4 Little Girls (1997),"Action, Mecha, Sci-Fi, Shounen",TV,51,7.07,2938
10950,River's Edge (1986),"Comedy, Mecha, Sci-Fi",Special,3,7.07,3121
5217,Girls Just Want to Have Fun (1985),"Action, Sports",TV,39,7.07,737
30533,"Longest Yard, The (1974)","Action, Mecha, Sci-Fi",OVA,1,7.07,3569
25087,Necessary Roughness (1991),"Adventure, Drama, Slice of Life",Special,2,7.07,313
4205,Enemy at the Gates (2001),"Romance, School",Special,1,7.07,9144
6293,Exit Wounds (2001),"Action, School, Shounen",OVA,2,7.07,1509
4078,"Dish, The (2001)","Comedy, Ecchi, School, Seinen",Special,1,7.07,4623
1399,Memento (2000),"Action, Comedy, Drama, Mecha, Music, Sci-Fi, Shounen",OVA,3,7.07,5616
632,Heartbreakers (2001),"Comedy, Ecchi, Military, Romance, Sci-Fi",Special,1,7.07,4783
2751,Say It Isn't So (2001),"Drama, Fantasy, Slice of Life",Special,1,7.07,6273
31138,Someone Like You (2001),"Action, Comedy, Fantasy, Magic",Special,8,7.07,25625
6902,Spy Kids (2001),Historical,TV,52,7.07,1363
1260,Tomcats (2001),"Adventure, Sci-Fi, Shounen",Movie,1,7.07,8217
5203,"Tailor of Panama, The (2001)","Fantasy, Slice of Life",TV,44,7.07,589
4810,Amores Perros (Love's a Bitch) (2000),Action,TV,35,7.07,2822
2415,Keep the River on Your Right: A Modern Cannibal Tale (2000),"Adventure, Sports",TV,25,7.07,1920
1208,"Gleaners & I, The (Les glaneurs et la glaneuse) (2000)","Adventure, Demons, Fantasy, Historical",Movie,1,7.07,1850
2097,Along Came a Spider (2001),"Action, Comedy, Sci-Fi",OVA,2,7.07,1588
9874,Blow (2001),"Fantasy, Magic",OVA,2,7.07,18305
1892,Just Visiting (2001),"Adventure, Comedy, Sci-Fi, Shounen",TV,25,7.07,486
15489,Pokémon 3: The Movie (2001),"Action, Fantasy, Game, Shounen",TV,73,7.07,11293
18677,Beautiful Creatures (2000),"Comedy, Ecchi, Fantasy, Romance",TV,12,7.07,115338
7669,Brigham City (2001),"Comedy, Fantasy, School",OVA,1,7.06,14351
873,Bridget Jones's Diary (2001),"Adventure, Drama, Fantasy, Game, Sci-Fi",TV,26,7.06,50480
9776,Joe Dirt (2001),"Comedy, School, Seinen, Slice of Life",TV,12,7.06,58564
8,Josie and the Pussycats (2001),"Adventure, Fantasy, Shounen, Supernatural",TV,52,7.06,9848
13145,Chopper (2000),"Action, Adventure, Demons, Game, Shounen",TV,39,7.06,11031
30903,"Circle, The (Dayereh) (2000)",Music,Music,2,7.06,745
16512,Crocodile Dundee in Los Angeles (2001),"Action, Demons, Supernatural",TV,13,7.06,101266
1151,Freddy Got Fingered (2001),"Comedy, Mecha, Police, Sci-Fi",OVA,4,7.06,7850
9314,"Center of the World, The (2001)","Adventure, Fantasy, Sci-Fi",TV,11,7.06,55100
11809,"Luzhin Defence, The (2000)",Comedy,TV,12,7.06,2284
5688,"Visit, The (2000)","Adventure, Comedy, Fantasy, Horror, Supernatural",TV,65,7.06,1276
2916,Scarface (1983),"Mecha, Shounen",TV,47,7.06,367
456,Days of Wine and Roses (1962),"Comedy, School, Slice of Life",TV,26,7.06,12234
1180,Driven (2001),"Action, Comedy, Police, Romance, Sci-Fi",TV,25,7.06,4973
10191,One Night at McCool's (2001),"Comedy, Parody, School, Sci-Fi, Shounen",OVA,6,7.06,19904
1637,Town & Country (2001),"Drama, Historical, Romance, Shoujo, Shounen Ai",OVA,1,7.06,6105
3281,"Mummy Returns, The (2001)","Action, Comedy, Shounen, Sports",TV,46,7.06,676
3019,Under the Sand (2000),"Action, Adventure, Comedy, Shounen",Special,1,7.06,2693
673,Krull (1983),Comedy,Special,27,7.06,9210
9712,Lost in America (1985),"Comedy, Parody, School, Shoujo Ai",TV,12,7.06,40502
32534,Triumph of the Will (Triumph des Willens) (1934),"Adventure, Fantasy, Historical, Martial Arts, Supernatural",Movie,1,7.08,499
16910,"World According to Garp, The (1982)","Comedy, Fantasy, Slice of Life",TV,13,7.06,25564
12119,Fellini Satyricon (1969),"School, Slice of Life, Supernatural",TV,12,7.06,26883
1152,Frankie and Johnny (1966),"Comedy, Mecha, Police, Sci-Fi, Shounen",OVA,6,7.06,5062
32468,Frankie and Johnny (1991),Music,Music,1,7.06,1760
25099,"City of Women, The (Città delle donne, La) (1980)","Comedy, Ecchi, Harem, Romance, School",TV,12,7.06,77774
12281,For the Boys (1991),"Action, Comedy, Mecha, Sci-Fi",TV,12,7.06,19427
1710,Nine to Five (a.k.a. 9 to 5) (1980),"Action, Adventure, Comedy, Game, Mecha, Sci-Fi, Shounen",TV,56,7.06,19212
12223,Norma Rae (1979),"Action, Adventure, Sci-Fi, Shounen, Super Power",Movie,1,7.06,2438
31374,Summer Rental (1985),"Comedy, Parody, School, Shounen",TV,12,7.06,52928
32409,"5,000 Fingers of Dr. T, The (1953)","Comedy, Demons, Ecchi",Special,5,7.06,3495
10014,Love Story (1970),"Drama, Historical",TV,13,7.06,3563
3174,Pelle the Conqueror (Pelle erobreren) (1987),"Comedy, Romance, Slice of Life, Supernatural",Special,2,7.06,12223
21409,Rififi (Du rififi chez les hommes) (1955),Music,Music,1,7.06,2408
1897,"Knight's Tale, A (2001)","Adventure, Mecha, School, Sci-Fi, Shounen",TV,51,7.06,592
308,Bread and Roses (2000),"Drama, Fantasy, Mystery, Sci-Fi, Shounen",TV,26,7.06,11165
2404,Startup.com (2001),"Action, Horror, Shounen, Supernatural",TV,11,7.06,93637
10737,Angel Eyes (2001),"Comedy, School, Seinen, Slice of Life",Special,11,7.05,12631
8285,Shrek (2001),"Action, Adventure, Mecha, Sci-Fi",TV,22,7.05,524
1798,"Fast Food, Fast Women (2000)","Comedy, Drama, Parody",OVA,1,7.05,3841
834,Moulin Rouge (2001),"Adventure, Comedy, Drama, Fantasy, Shounen, Supernatural",Special,1,7.05,73241
2692,Pearl Harbor (2001),"Action, Comedy, Parody",OVA,3,7.05,989
1844,Himalaya (Himalaya - l'enfance d'un chef) (1999),"Action, Comedy, Mystery",TV,26,7.05,7830
8728,"Man Who Cried, The (2000)","School, Supernatural",Special,1,7.05,18422
2172,Ice Castles (1978),"Comedy, Ecchi, Kids, School",Movie,1,7.05,1051
2595,Love Potion #9 (1992),"Drama, Ecchi, Romance, School",TV,13,7.05,25225
502,City Slickers (1991),"Action, Adventure, Comedy, Fantasy, Shounen, Super Power",Movie,1,7.05,30279
22695,Eight Men Out (1988),"Action, Adventure, Comedy, Fantasy, Martial Arts, Shounen, Super Power",Special,1,7.05,4251
870,"Horse Soldiers, The (1959)","Comedy, Fantasy, Parody",OVA,2,7.05,11596
1465,"Night, The (Notte, La) (1960)","Action, Mecha, School, Sci-Fi, Seinen",TV,10,7.05,3300
2749,Mississippi Burning (1988),"Adventure, Comedy",TV,40,7.05,428
811,"Magnificent Seven, The (1960)","Comedy, Drama, Ecchi, Romance, School",OVA,6,7.05,17276
4935,Rio Bravo (1959),"Comedy, Historical, Kids",TV,296,7.05,720
6566,Throw Momma from the Train (1987),"Comedy, Sci-Fi",Special,1,7.05,2087
143,Yi Yi (2000),"Drama, Magic, Mecha, Romance, Shoujo Ai, Shounen, Supernatural",TV,12,7.05,42927
3318,"Sand Pebbles, The (1966)","Drama, Romance",OVA,4,7.05,21064
5235,Twelve O'Clock High (1949),"Fantasy, Game",TV,51,7.05,528
1400,Von Ryan's Express (1965),"Action, Adventure, Comedy, Drama, Mecha, Music, Sci-Fi, Shounen",Movie,1,7.05,5270
4807,"Animal, The (2001)","Adventure, Comedy, Mecha",TV,46,7.05,492
2573,Big Eden (2000),"Adventure, Drama, Slice of Life",TV,50,7.05,742
196,Evolution (2001),"Comedy, Drama, Harem, School, Sci-Fi",TV,12,7.05,59164
19845,Swordfish (2001),Comedy,Special,13,7.05,6311
31231,"Anniversary Party, The (2001)","Adventure, Fantasy, Kids",Movie,1,7.05,3572
34325,Divided We Fall (Musíme si pomáhat) (2000),"Action, Adventure, Comedy, Fantasy, Kids",Special,2,7.05,1454
1119,Catch-22 (1970),"Adventure, Comedy, Drama, Fantasy, Kids",Movie,1,7.05,58359
1553,Forgotten Silver (1996),"Action, Adventure, Sci-Fi",OVA,4,7.05,3279
1489,Point Break (1991),"Comedy, Ecchi, Magic, Parody, Vampire",Special,3,7.05,4684
10572,Uncommon Valor (1983),"Comedy, Ecchi, School, Sports",TV,12,7.05,46940
1256,Unlawful Entry (1992),"Adventure, Sci-Fi, Shounen",Movie,1,7.05,10277
789,Youngblood (1986),"Drama, Fantasy, Psychological, Supernatural",TV,6,7.05,32297
14617,Gentlemen Prefer Blondes (1953),"Action, Adventure, Historical, Samurai, Seinen",Special,1,7.05,4741
24133,How to Marry a Millionaire (1953),"Action, Ecchi, Fantasy, Harem, Military, Romance, Supernatural",TV,12,7.05,99133
10923,"Seven Year Itch, The (1955)","Comedy, Mystery, Super Power",Special,1,7.05,5050
15673,Tootsie (1982),Music,Music,1,7.05,2630
1720,Atlantis: The Lost Empire (2001),"Comedy, Drama, Harem, Romance, School",OVA,3,7.05,4754
30547,Lara Croft: Tomb Raider (2001),"Fantasy, Magic",OVA,1,7.05,2540
26453,Dr. Dolittle 2 (2001),"Music, School",TV,50,7.05,3334
5992,"Fast and the Furious, The (2001)","Comedy, Drama, Romance, School, Shounen, Slice of Life",TV,112,7.05,550
2006,A.I. Artificial Intelligence (2001),"Adventure, Comedy, Fantasy, Game, Shounen",Movie,1,7.05,26934
303,Baby Boy (2001),"Comedy, Magic, Supernatural",TV,48,7.04,15937
3266,Crazy/Beautiful (2001),"Comedy, Drama, Romance",Special,1,7.04,12647
3359,Pootie Tang (2001),"Action, Fantasy, Historical, Shoujo, Supernatural",TV,13,7.04,41920
280,Let It Snow (1999),"Adventure, Comedy, Fantasy, Shoujo",TV,51,7.04,1511
1797,Sexy Beast (2000),"Comedy, Drama, Parody",OVA,1,7.04,5794
5116,"Princess and the Warrior, The (Krieger und die Kaiserin, Der) (2000)","School, Shoujo Ai, Slice of Life",OVA,1,7.04,16405
27653,"Closet, The (Placard, Le) (2001)","Comedy, Kids, Shounen",Movie,1,7.04,478
17827,"Crimson Rivers, The (Rivières pourpres, Les) (2000)","Harem, Romance, School",TV,12,7.04,46874
8624,Lumumba (2000),"Action, Adventure, Comedy, Fantasy, Shounen",TV,30,7.04,22723
28221,Cats & Dogs (2001),"Action, Comedy, Fantasy",TV,12,7.04,36463
5155,Kiss of the Dragon (2001),"Drama, Historical, Romance",TV,11,7.04,8554
19261,Scary Movie 2 (2001),"Comedy, Parody",Special,6,7.04,5566
18343,Lost and Delirious (2001),"Military, School",Special,6,7.04,5867
2280,Rape Me (Baise-moi) (2000),Comedy,TV,61,7.04,607
2999,Alice (1990),"Drama, Historical",OVA,1,7.04,1069
10079,Another Woman (1988),"Comedy, Ecchi, Harem, Romance, School",TV,12,7.04,85178
21511,Beach Blanket Bingo (1965),"Action, Military, School, Sci-Fi, Slice of Life",TV,12,7.04,100999
32376,Big Deal on Madonna Street (I Soliti Ignoti) (1958),"Mystery, Shounen",Special,1,7.04,625
15819,"Cannonball Run, The (1981)","Mystery, Shounen",OVA,2,7.04,782
580,Cannonball Run II (1984),Comedy,TV,10,7.04,4436
10122,"Diary of a Chambermaid (Journal d'une femme de chambre, Le) (1964)","Drama, Music, Sci-Fi, Seinen, Slice of Life",Special,1,7.04,7198
1431,Dr. Goldfoot and the Bikini Machine (1965),"Action, Adventure, Comedy, Shounen",Special,1,7.04,3279
1504,"Fall of the House of Usher, The (House of Usher) (1960)","Drama, Mecha, Military, Sci-Fi",OVA,1,7.04,5199
31884,Faust (1926),"Action, Fantasy, Magic, School, Shoujo, Slice of Life",TV,48,7.04,3865
1951,"Man Who Shot Liberty Valance, The (1962)","Adventure, Fantasy, Horror, Sci-Fi, Supernatural",Movie,3,7.04,9568
4232,Salvador (1986),"Mecha, Sci-Fi",OVA,3,7.04,6864
30514,September (1987),Music,ONA,1,7.04,17116
12591,Shadows and Fog (1991),"Kids, Magic",OVA,3,7.04,799
32634,Something Wild (1986),"Comedy, Shounen",Special,12,7.04,4250
33606,"Thing with Two Heads, The (1972)","Action, Adventure, Comedy, Fantasy, Shounen, Super Power",Special,1,7.04,4166
17115,All That Heaven Allows (1955),"Action, Adventure, Comedy, Fantasy, Kids",TV,14,7.04,13647
1525,"Barefoot Contessa, The (1954)","Action, Adventure, Comedy, Fantasy, Kids",Special,1,7.04,13929
16678,Cries and Whispers (Viskningar och rop) (1972),"Adventure, Comedy, Fantasy, Kids",Movie,1,7.04,3849
32160,"Garden of the Finzi-Continis, The (Giardino dei Finzi-Contini, Il) (1970)","Action, Comedy, Fantasy, Magic, Music, Shoujo",Movie,1,7.04,699
31559,Kiss Me Deadly (1955),Sports,TV,12,7.04,79630
5996,"Lion in Winter, The (1968)","Action, Comedy, Shounen, Sports",Special,1,7.04,5000
1357,"Misfits, The (1961)","Action, Martial Arts, Sci-Fi, Shounen",OVA,3,7.04,6426
28625,Moby Dick (1956),"Historical, Psychological, Sci-Fi",Movie,1,7.04,31182
7768,Sweet Smell of Success (1957),"Comedy, Mystery, Super Power",TV,12,7.04,28812
4208,Written on the Wind (1956),"Action, Mecha",TV,51,7.04,821
2625,"10th Victim, The (La decima vittima) (1965)","Comedy, Fantasy, Kids, Sci-Fi, Shounen",Movie,1,7.04,621
4166,Obsession (1976),"Comedy, Ecchi, Romance",OVA,2,7.04,4412
687,Suspiria (1977),"Adventure, Comedy, Fantasy, Magic, Romance, Sci-Fi, Shoujo, Supernatural",TV,52,7.04,67936
711,"Fist of Fury (Chinese Connection, The) (Jing wu men) (1972)","Drama, Military, Sci-Fi, Space",Movie,1,7.04,2154
